StateFIPS,CountyFIPS,M_With_Ins,M_Without_Ins,F_With_Ins,F_Without_Ins,All_With_Ins,All_Without_Ins
16,009,3578,964,3616,844,7194,1808
16,011,19203,3329,19504,3105,38707,6434
16,013,8753,2073,9000,1457,17753,3530
16,015,3004,611,2874,368,5878,979
16,017,16871,3473,17198,3180,34069,6653
16,019,45074,7432,47260,6823,92334,14255
16,021,4380,1173,3939,1397,8319,2570
16,023,1191,221,978,226,2169,447
16,025,421,117,386,128,807,245
16,027,79546,18096,82935,16843,162481,34939
16,029,3102,281,3077,258,6179,539
16,031,9384,2297,9055,2252,18439,4549
16,033,231,209,329,132,560,341
16,035,3224,522,3185,591,6409,1113
16,037,1931,206,1642,423,3573,629
16,039,9973,1643,10638,1656,20611,3299
16,041,5577,947,5343,1001,10920,1948
16,043,5200,902,5250,990,10450,1892
16,045,6654,1658,6630,1648,13284,3306
16,047,5885,1938,5746,1581,11631,3519
16,049,6967,1125,6473,1223,13440,2348
16,051,11265,2219,11699,1550,22964,3769
16,053,8327,3044,8345,2816,16672,5860
16,055,59838,11075,61963,10877,121801,21952
16,057,17900,1704,16876,1693,34776,3397
16,059,3298,602,3193,606,6491,1208
16,061,1484,347,1502,425,2986,772
16,063,1942,723,1969,587,3911,1310
16,065,16867,2083,17065,1700,33932,3783
16,067,7661,2570,7775,2174,15436,4744
16,069,16662,2619,17470,2343,34132,4962
16,071,1951,229,1800,232,3751,461
16,073,4083,1696,4060,1385,8143,3081
16,075,9157,2205,8899,2287,18056,4492
16,077,3396,471,3203,596,6599,1067
16,079,5282,950,5050,1088,10332,2038
16,081,4354,1025,3953,953,8307,1978
16,083,31896,7143,33910,6119,65806,13262
16,085,3987,1012,3991,647,7978,1659
16,087,4079,918,3849,1041,7928,1959
17,001,28948,3173,31295,2375,60243,5548
17,003,2784,619,3204,517,5988,1136
17,005,7306,520,8056,347,15362,867
17,007,24063,2679,24223,2568,48286,5247
17,009,2570,194,2292,135,4862,329
17,011,14846,1743,15866,1269,30712,3012
17,013,2333,147,2349,90,4682,237
17,015,6529,829,6845,546,13374,1375
17,017,6014,693,5811,576,11825,1269
17,019,92122,9537,95737,6476,187859,16013
17,021,14242,1622,15615,940,29857,2562
17,023,6969,759,7522,678,14491,1437
17,025,5900,719,6221,566,12121,1285
17,027,16679,1061,17243,1018,33922,2079
17,029,22166,3037,25035,2111,47201,5148
17,031,2103599,410838,2348142,330018,4451741,740856
17,033,7860,1003,8562,736,16422,1739
17,035,5052,410,5011,344,10063,754
17,037,45996,5120,47894,4510,93890,9630
17,039,7261,845,7595,448,14856,1293
17,041,7827,1829,8266,1748,16093,3577
17,043,411862,42255,435524,34940,847386,77195
17,045,7988,698,8274,762,16262,1460
17,047,2924,344,3146,201,6070,545
17,049,15617,1332,15938,1040,31555,2372
17,051,8549,1573,9305,1070,17854,2643
17,053,5896,759,6325,444,12221,1203
17,055,17019,2304,17973,1920,34992,4224
17,057,15208,1655,16087,1139,31295,2794
17,059,2279,291,2598,217,4877,508
17,061,5958,630,6055,601,12013,1231
17,063,23054,1929,23379,1691,46433,3620
17,065,3633,433,3779,396,7412,829
17,067,8424,750,8769,629,17193,1379
17,069,1854,295,1872,172,3726,467
17,071,3131,263,3331,252,6462,515
17,073,22242,2034,23560,1281,45802,3315
17,075,12646,1403,13538,1009,26184,2412
17,077,26309,3171,27085,2267,53394,5438
17,079,4354,425,4455,338,8809,763
17,081,16146,1840,16917,1633,33063,3473
17,083,9880,1023,10390,988,20270,2011
17,085,10402,789,10313,741,20715,1530
17,087,4825,579,5104,431,9929,1010
17,089,224538,34989,234737,27421,459275,62410
17,091,47095,6334,52251,4214,99346,10548
17,093,55861,3639,57763,2523,113624,6162
17,095,21329,2604,23479,1962,44808,4566
17,097,300937,38450,317800,30477,618737,68927
17,099,48455,5875,50956,4462,99411,10337
17,101,4119,444,6007,591,10126,1035
17,103,14529,1484,14968,1281,29497,2765
17,105,15541,1274,15881,997,31422,2271
17,107,10390,973,11924,710,22314,1683
17,109,14128,1315,15125,1068,29253,2383
17,111,139659,12815,142634,10986,282293,23801
17,113,77943,5782,83708,4527,161651,10309
17,115,45971,5397,51455,3950,97426,9347
17,117,20678,2287,21756,1563,42434,3850
17,119,117515,12327,126195,8900,243710,21227
17,121,16340,2262,17635,1717,33975,3979
17,123,5466,436,5677,329,11143,765
17,125,6283,631,6482,537,12765,1168
17,127,6263,903,6897,731,13160,1634
17,129,5691,395,6065,299,11756,694
17,131,7464,421,7559,407,15023,828
17,133,15483,875,16248,643,31731,1518
17,135,9479,581,13000,822,22479,1403
17,137,14710,1702,15971,980,30681,2682
17,139,6220,961,6573,851,12793,1812
17,141,23669,2237,23986,2004,47655,4241
17,143,80195,9174,88941,6532,169136,15706
17,145,8538,1052,9344,779,17882,1831
17,147,7673,465,7898,409,15571,874
17,149,6805,886,7199,721,14004,1607
17,151,1911,159,1934,122,3845,281
17,153,2536,325,2743,259,5279,584
17,155,2658,278,2665,215,5323,493
17,157,13720,1275,13830,1116,27550,2391
17,159,7236,745,7280,656,14516,1401
17,161,63474,7177,68428,5696,131902,12873
17,163,109781,15069,125311,11067,235092,26136
17,165,10329,1377,11365,1164,21694,2541
17,167,85893,8590,96636,5726,182529,14316
17,169,2901,954,3084,293,5985,1247
17,171,2232,281,2485,152,4717,433
17,173,9821,1147,10223,732,20044,1879
17,175,2569,280,2704,205,5273,485
17,177,20113,2171,22010,1584,42123,3755
17,179,60428,4933,63659,4342,124087,9275
17,181,7728,927,7935,808,15663,1735
17,183,33321,4625,37214,2928,70535,7553
17,185,5240,427,5446,456,10686,883
17,187,7792,751,8299,666,16091,1417
17,189,6555,581,6684,428,13239,1009
17,191,7396,786,7712,612,15108,1398
17,193,6151,687,6747,545,12898,1232
17,195,25020,2804,26751,2076,51771,4880
17,197,303905,30668,319482,23374,623387,54042
17,199,28472,3366,30947,2498,59419,5864
17,201,123333,16996,134331,12616,257664,29612
17,203,17966,1257,18355,970,36321,2227
18,001,12964,4012,13100,4142,26064,8154
18,003,150074,25374,160131,24245,310205,49619
18,005,34684,4348,34960,4574,69644,8922
18,007,3646,702,3807,512,7453,1214
18,009,5134,903,5344,923,10478,1826
18,011,27235,2530,27975,2173,55210,4703
18,013,6408,1077,6463,932,12871,2009
18,015,8330,1557,8678,1334,17008,2891
18,017,15674,3128,16226,2792,31900,5920
18,019,46813,7703,50697,6414,97510,14117
18,021,11270,1629,11934,1533,23204,3162
18,023,13628,2176,14134,2246,27762,4422
18,025,4818,520,4698,496,9516,1016
18,027,12618,3375,12601,3357,25219,6732
18,029,22206,2249,22495,2168,44701,4417
18,031,11143,1689,11404,1686,22547,3375
18,033,18100,2885,18259,2832,36359,5717
18,035,47799,7995,53817,6250,101616,14245
18,037,19082,1645,19285,1483,38367,3128
18,039,78600,19159,81781,18674,160381,37833
18,041,9694,1943,9985,1830,19679,3773
18,043,32243,4169,34587,3904,66830,8073
18,045,7363,1018,7597,737,14960,1755
18,047,10385,1059,10442,968,20827,2027
18,049,8761,1357,8876,1304,17637,2661
18,051,14615,1936,14958,1606,29573,3542
18,053,27995,4428,31014,4506,59009,8934
18,055,13772,2387,14446,1927,28218,4314
18,057,133967,10141,141488,9471,275455,19612
18,059,31559,3012,33142,2993,64701,6005
18,061,17348,2105,17730,1840,35078,3945
18,063,67526,6690,70754,5627,138280,12317
18,065,18933,3496,20315,3185,39248,6681
18,067,34676,4721,37634,4798,72310,9519
18,069,15653,2203,16607,1913,32260,4116
18,071,18573,2785,18665,2816,37238,5601
18,073,14816,1581,14772,1932,29588,3513
18,075,8849,1480,9460,1250,18309,2730
18,077,13271,2024,13793,1916,27064,3940
18,079,12221,1730,12293,1615,24514,3345
18,081,62927,7284,66581,6702,129508,13986
18,083,16560,2242,15792,2655,32352,4897
18,085,32774,5682,33738,5039,66512,10721
18,087,11118,8061,10668,8069,21786,16130
18,089,201307,34810,220117,31833,421424,66643
18,091,43254,5861,47298,5999,90552,11860
18,093,18953,3406,19695,3087,38648,6493
18,095,51832,8896,56889,7522,108721,16418
18,097,362748,78114,411127,64482,773875,142596
18,099,19603,3532,19708,3640,39311,7172
18,101,4408,705,4409,647,8817,1352
18,103,15202,2349,14794,1817,29996,4166
18,105,62102,8313,63785,7277,125887,15590
18,107,16552,2590,16354,2147,32906,4737
18,109,29956,3980,31211,3523,61167,7503
18,111,5948,1060,5930,916,11878,1976
18,113,20425,2984,20259,3059,40684,6043
18,115,2633,363,2688,297,5321,660
18,117,8431,1230,8677,1134,17108,2364
18,119,8672,1969,8981,1411,17653,3380
18,121,6668,1341,6589,981,13257,2322
18,123,7972,836,8028,831,16000,1667
18,125,5557,670,5607,629,11164,1299
18,127,73133,8037,75759,8265,148892,16302
18,129,11771,823,11940,782,23711,1605
18,131,5661,855,5588,777,11249,1632
18,133,14904,2042,15700,1728,30604,3770
18,135,10277,2030,11109,1822,21386,3852
18,137,12406,1488,13193,1063,25599,2551
18,139,7088,1260,7480,976,14568,2236
18,141,110161,17834,121115,15619,231276,33453
18,143,9893,1578,10912,1052,20805,2630
18,145,18589,2948,19630,2561,38219,5509
18,147,9548,894,9375,821,18923,1715
18,149,10130,1260,10415,1307,20545,2567
18,151,15095,2153,14737,2002,29832,4155
18,153,7878,1578,8160,1317,16038,2895
18,155,4519,866,4272,731,8791,1597
18,157,80039,11380,78153,9682,158192,21062
18,159,6741,937,6682,1027,13423,1964
18,161,3159,488,3209,381,6368,869
18,163,75092,11396,82866,9443,157958,20839
18,165,6822,900,7071,856,13893,1756
18,167,44041,7289,45578,7081,89619,14370
18,169,13812,1655,14518,1409,28330,3064
18,171,3822,278,3874,301,7696,579
18,173,27350,2520,28236,2148,55586,4668
18,175,11739,1976,12453,1484,24192,3460
18,177,26546,5708,28928,5548,55474,11256
18,179,12159,1298,12294,1480,24453,2778
18,181,10690,1293,10944,1212,21634,2505
18,183,14968,1515,15078,1388,30046,2903
20,001,5602,779,5754,741,11356,1520
20,003,3391,487,3407,509,6798,996
20,005,6755,1145,7594,963,14349,2108
20,007,2170,220,2078,261,4248,481
20,009,11051,2075,12159,1703,23210,3778
20,011,6495,677,6594,773,13089,1450
20,013,4257,506,4456,590,8713,1096
20,015,28486,2977,29710,2918,58196,5895
20,017,1131,124,1222,125,2353,249
20,019,1521,247,1429,246,2950,493
20,021,8766,1516,9103,1346,17869,2862
20,023,1218,121,1176,126,2394,247
20,025,923,102,947,113,1870,215
20,027,3729,200,3921,272,7650,472
20,029,3958,606,4098,452,8056,1058
20,031,3749,456,3769,372,7518,828
20,033,871,110,801,154,1672,264
20,035,15033,2174,15862,1800,30895,3974
20,037,16719,2730,16792,2435,33511,5165
20,039,1209,202,1258,150,2467,352
20,041,8495,940,8913,684,17408,1624
20,043,3369,577,3345,455,6714,1032
20,045,51058,6065,51232,5902,102290,11967
20,047,1290,168,1206,232,2496,400
20,049,1202,115,1159,159,2361,274
20,051,12905,1447,13225,1140,26130,2587
20,053,2503,175,2531,190,5034,365
20,055,15943,2762,15431,2753,31374,5515
20,057,14180,3495,13457,3112,27637,6607
20,059,11434,1146,11906,1105,23340,2251
20,061,12763,1900,15626,1357,28389,3257
20,063,1197,166,1179,139,2376,305
20,065,1142,110,1230,83,2372,193
20,067,3212,712,3069,744,6281,1456
20,069,2642,321,2664,352,5306,673
20,071,558,45,560,33,1118,78
20,073,2702,374,2828,399,5530,773
20,075,1002,340,1020,224,2022,564
20,077,2493,375,2511,324,5004,699
20,079,15195,1596,15987,1423,31182,3019
20,081,1728,327,1622,400,3350,727
20,083,865,95,859,85,1724,180
20,085,6111,488,6198,475,12309,963
20,087,8420,1072,8561,588,16981,1660
20,089,1408,98,1412,93,2820,191
20,091,253715,21313,268130,19380,521845,40693
20,093,1894,190,1603,189,3497,379
20,095,3363,510,3365,401,6728,911
20,097,1075,144,1155,93,2230,237
20,099,8898,1349,9121,1373,18019,2722
20,101,741,67,805,52,1546,119
20,103,32327,2740,33288,2774,65615,5514
20,105,1345,193,1349,201,2694,394
20,107,4196,420,4367,475,8563,895
20,109,1279,115,1235,124,2514,239
20,111,13655,2404,14734,2256,28389,4660
20,113,13319,954,13403,941,26722,1895
20,115,5517,413,5490,528,11007,941
20,117,4446,437,4569,366,9015,803
20,119,1927,259,1852,218,3779,477
20,121,14560,1227,15190,1119,29750,2346
20,123,2831,305,2845,162,5676,467
20,125,14212,2402,14815,2214,29027,4616
20,127,2547,272,2581,269,5128,541
20,129,1437,159,1256,162,2693,321
20,131,4754,294,4557,285,9311,579
20,133,7189,752,7269,985,14458,1737
20,135,1414,122,1381,103,2795,225
20,137,2224,186,2154,190,4378,376
20,139,7134,817,7005,918,14139,1735
20,141,1640,184,1669,184,3309,368
20,143,2770,302,2607,274,5377,576
20,145,2766,249,2489,396,5255,645
20,147,2423,223,2562,175,4985,398
20,149,10062,828,10455,805,20517,1633
20,151,4211,523,4352,446,8563,969
20,153,1187,101,1118,98,2305,199
20,155,26523,3668,27232,4141,53755,7809
20,157,2133,203,2218,154,4351,357
20,159,4223,745,4250,598,8473,1343
20,161,31274,2654,32321,2074,63595,4728
20,163,2137,288,2378,226,4515,514
20,165,1432,145,1395,146,2827,291
20,167,3127,317,3121,299,6248,616
20,169,23383,3739,24630,3181,48013,6920
20,171,2104,261,2409,73,4513,334
20,173,211273,35167,222649,30991,433922,66158
20,175,9273,2448,9295,2050,18568,4498
20,177,74433,10865,81597,8636,156030,19501
20,179,1194,108,1070,130,2264,238
20,181,2553,368,2754,325,5307,693
20,183,1693,115,1754,120,3447,235
20,185,1821,295,1823,273,3644,568
20,187,851,125,1027,110,1878,235
20,189,2384,498,2327,489,4711,987
20,191,10137,1312,10578,1128,20715,2440
20,193,3626,233,3656,294,7282,527
20,195,1290,135,1354,99,2644,234
20,197,3155,327,3179,233,6334,560
20,199,662,119,737,59,1399,178
20,201,2552,262,2526,213,5078,475
20,203,1003,143,857,177,1860,320
20,205,3690,733,3839,673,7529,1406
20,207,1367,222,1303,295,2670,517
20,209,59633,19059,64007,16905,123640,35964
21,001,7610,1513,8237,1191,15847,2704
21,003,8287,1643,8621,1617,16908,3260
21,005,9563,1019,10211,858,19774,1877
21,007,3513,513,3619,481,7132,994
21,009,17754,2806,19037,2579,36791,5385
21,011,5097,829,5211,745,10308,1574
21,013,11077,1888,12279,1896,23356,3784
21,015,55944,4960,58053,4777,113997,9737
21,017,8272,1468,8907,1125,17179,2593
21,019,19500,2989,21652,2664,41152,5653
21,021,11987,1657,13140,1313,25127,2970
21,023,3834,355,3880,312,7714,667
21,025,5669,1065,6027,683,11696,1748
21,027,8348,1409,8807,1218,17155,2627
21,029,34539,3232,36542,2294,71081,5526
21,031,5530,791,5527,772,11057,1563
21,033,5306,847,5982,565,11288,1412
21,035,15956,2145,17401,2162,33357,4307
21,037,39050,4835,41623,4503,80673,9338
21,039,1999,371,2234,310,4233,681
21,041,4547,926,4343,777,8890,1703
21,043,11205,2107,11721,1979,22926,4086
21,045,6323,1419,6646,1235,12969,2654
21,047,26112,4412,30171,4471,56283,8883
21,049,15217,1994,16084,1937,31301,3931
21,051,8527,1318,8879,920,17406,2238
21,053,4184,760,4569,523,8753,1283
21,055,3763,740,3854,671,7617,1411
21,057,2711,582,2831,595,5542,1177
21,059,41744,4990,45640,4058,87384,9048
21,061,5339,723,5522,424,10861,1147
21,063,2965,413,2916,409,5881,822
21,065,5958,1112,6469,811,12427,1923
21,067,128848,18757,140094,15307,268942,34064
21,069,5735,1444,6113,1252,11848,2696
21,071,15672,3017,17076,2325,32748,5342
21,073,20632,3089,23049,2051,43681,5140
21,075,2477,379,2656,480,5133,859
21,077,3653,584,3569,651,7222,1235
21,079,7132,1188,7409,1144,14541,2332
21,081,10735,1268,10822,1419,21557,2687
21,083,15937,2107,16799,2228,32736,4335
21,085,10962,1730,11130,1779,22092,3509
21,087,4766,672,5029,568,9795,1240
21,089,15041,2504,16463,2045,31504,4549
21,091,4054,375,3828,357,7882,732
21,093,43690,5003,48278,4751,91968,9754
21,095,11532,2065,12330,1993,23862,4058
21,097,7525,1511,8119,1289,15644,2800
21,099,7399,1564,7956,1268,15355,2832
21,101,19221,2564,21419,2224,40640,4788
21,103,6875,815,6811,876,13686,1691
21,105,1822,351,2083,264,3905,615
21,107,19300,2689,20665,2855,39965,5544
21,109,5322,1225,5727,931,11049,2156
21,111,317681,42529,350615,36744,668296,79273
21,113,21214,2952,22975,2609,44189,5561
21,115,9812,1282,10624,1189,20436,2471
21,117,70758,8846,74031,7822,144789,16668
21,119,6791,1117,6837,1073,13628,2190
21,121,13099,2244,14164,1956,27263,4200
21,123,5839,934,6563,531,12402,1465
21,125,24302,4516,26170,4023,50472,8539
21,127,7013,812,6685,1199,13698,2011
21,129,2586,375,2853,480,5439,855
21,131,4705,562,4739,743,9444,1305
21,133,10039,1495,10330,1616,20369,3111
21,135,5802,997,5818,1025,11620,2022
21,137,9829,1898,10872,1688,20701,3586
21,139,4161,471,4367,333,8528,804
21,141,11222,1890,11565,1903,22787,3793
21,143,3120,448,3167,326,6287,774
21,145,27284,3471,30304,3202,57588,6673
21,147,7222,1104,7267,829,14489,1933
21,149,4194,482,4270,470,8464,952
21,151,36288,4892,39492,4355,75780,9247
21,153,5506,977,5635,760,11141,1737
21,155,8105,1031,8714,824,16819,1855
21,157,13550,1520,14546,1045,28096,2565
21,159,4729,908,4720,774,9449,1682
21,161,7261,1066,7844,818,15105,1884
21,163,12110,1836,12590,1681,24700,3517
21,165,2721,532,2695,318,5416,850
21,167,9137,1331,9758,955,18895,2286
21,169,4014,895,4198,784,8212,1679
21,171,4672,576,4805,542,9477,1118
21,173,11234,1995,11766,1813,23000,3808
21,175,5158,690,5295,629,10453,1319
21,177,12821,2172,13643,1647,26464,3819
21,179,19866,2005,20379,2020,40245,4025
21,181,2885,545,2979,560,5864,1105
21,183,10653,1198,10556,1345,21209,2543
21,185,27429,1803,28212,1375,55641,3178
21,187,4806,448,4930,508,9736,956
21,189,1879,247,2108,300,3987,547
21,191,6614,595,6570,639,13184,1234
21,193,11544,1921,11982,1944,23526,3865
21,195,26905,3723,28765,3303,55670,7026
21,197,5131,829,5551,714,10682,1543
21,199,26787,3975,28664,3411,55451,7386
21,201,1004,78,946,119,1950,197
21,203,7221,929,7651,843,14872,1772
21,205,9643,1561,10476,1707,20119,3268
21,207,7313,1270,7645,1297,14958,2567
21,209,22340,2276,22960,2365,45300,4641
21,211,18124,3024,19538,2289,37662,5313
21,213,7182,1324,7973,907,15155,2231
21,215,8119,615,8069,651,16188,1266
21,217,9975,1923,11125,1615,21100,3538
21,219,4872,1197,4982,1241,9854,2438
21,221,5665,1274,6222,1005,11887,2279
21,223,3727,636,3934,486,7661,1122
21,225,6386,1340,6497,760,12883,2100
21,227,49575,7636,54292,6175,103867,13811
21,229,5190,641,5345,609,10535,1250
21,231,8652,1393,9154,1148,17806,2541
21,233,5656,845,5850,713,11506,1558
21,235,14768,2377,15823,2205,30591,4582
21,237,3089,443,3194,410,6283,853
21,239,10802,1350,12086,961,22888,2311
22,001,25052,4501,26321,5380,51373,9881
22,003,9085,1517,9271,1456,18356,2973
22,005,49740,6573,51245,6347,100985,12920
22,007,9365,1730,10035,1732,19400,3462
22,009,14267,3471,16338,3711,30605,7182
22,011,14324,3286,14852,2707,29176,5993
22,013,5355,1163,6032,1103,11387,2266
22,015,49219,7780,53840,7722,103059,15502
22,017,98254,19517,111467,20545,209721,40062
22,019,78600,15365,84661,14896,163261,30261
22,021,3588,1273,3742,909,7330,2182
22,023,2885,375,3098,336,5983,711
22,025,3492,1086,3512,1194,7004,2280
22,027,6309,1419,5875,1103,12184,2522
22,029,6436,2106,6914,2963,13350,5069
22,031,10910,1898,11889,2111,22799,4009
22,033,182247,29615,203061,26795,385308,56410
22,035,2184,704,2549,627,4733,1331
22,037,7029,1171,7838,1130,14867,2301
22,039,12886,2366,14036,2317,26922,4683
22,041,6763,2057,8079,2208,14842,4265
22,043,7766,1456,8385,1330,16151,2786
22,045,29216,6262,31899,5736,61115,11998
22,047,12326,2175,13307,1618,25633,3793
22,049,6201,1155,6669,1008,12870,2163
22,051,170170,38834,190812,31948,360982,70782
22,053,13196,1961,13402,2304,26598,4265
22,055,95586,16284,100459,17188,196045,33472
22,057,40417,6919,42188,7112,82605,14031
22,059,5609,1111,5849,1087,11458,2198
22,061,18702,3888,20323,3822,39025,7710
22,063,54967,10265,58238,9526,113205,19791
22,065,3300,1738,3621,1747,6921,3485
22,067,9869,2442,11441,2459,21310,4901
22,069,15049,3127,16951,3484,32000,6611
22,071,144150,32246,167332,27871,311482,60117
22,073,55010,13804,65499,15045,120509,28849
22,075,9586,1469,10469,1260,20055,2729
22,077,8902,1807,9933,1729,18835,3536
22,079,51678,10140,57797,9853,109475,19993
22,081,3476,734,3741,775,7217,1509
22,083,6428,3106,7524,2868,13952,5974
22,085,9729,2123,9862,2117,19591,4240
22,087,17811,3166,18950,2585,36761,5751
22,089,21539,3573,23413,3456,44952,7029
22,091,3913,1245,4593,943,8506,2188
22,093,8688,1575,9829,1335,18517,2910
22,095,17705,3182,19606,2968,37311,6150
22,097,33611,6006,36207,6717,69818,12723
22,099,22517,3509,22724,4110,45241,7619
22,101,20511,5130,22112,4804,42623,9934
22,103,100907,15203,110031,14275,210938,29478
22,105,49445,11132,54218,9950,103663,21082
22,107,1437,819,1794,707,3231,1526
22,109,45137,9743,47124,9504,92261,19247
22,111,9243,1520,9346,2002,18589,3522
22,113,23925,4489,26220,4020,50145,8509
22,115,19463,2999,21583,2744,41046,5743
22,117,17546,3722,19486,4016,37032,7738
22,119,15408,3646,17022,3617,32430,7263
22,121,9882,1667,11267,1171,21149,2838
22,123,3298,1763,3779,1842,7077,3605
22,125,6066,805,4546,575,10612,1380
22,127,5058,1136,5731,1183,10789,2319
25,001,96016,5058,106883,4331,202899,9389
25,003,58717,2525,64310,1472,123027,3997
25,005,251666,12617,273204,8304,524870,20921
25,007,7430,957,8134,416,15564,1373
25,009,346008,17841,381455,11050,727463,28891
25,011,32927,1385,35098,984,68025,2369
25,013,211241,11563,233061,6691,444302,18254
25,015,71865,2788,82499,2255,154364,5043
25,017,718895,30371,771113,20090,1490008,50461
25,019,5049,506,4666,283,9715,789
25,021,315500,8590,348517,6448,664017,15038
25,023,230787,9501,249253,6633,480040,16134
25,025,339121,23427,375290,14000,714411,37427
25,027,375789,16106,397311,9771,773100,25877
24,001,30584,2908,32601,2070,63185,4978
24,003,240091,19346,260900,14834,500991,34180
24,005,349705,36042,399264,29786,748969,65828
24,009,40547,3060,42835,2344,83382,5404
24,011,13480,2162,15141,1486,28621,3648
24,013,77013,4409,80583,3425,157596,7834
24,015,45549,4270,47305,3698,92854,7968
24,017,67034,4660,75125,3317,142159,7977
24,019,13800,1515,15552,1228,29352,2743
24,021,108742,8968,114221,7176,222963,16144
24,023,12834,1649,13368,1480,26202,3129
24,025,113060,7086,120857,5276,233917,12362
24,027,137570,9750,145908,8370,283478,18120
24,029,8298,942,9733,599,18031,1541
24,031,430903,54617,474753,48905,905656,103522
24,033,355547,69865,408095,52586,763642,122451
24,035,22094,1470,23452,999,45546,2469
24,037,48738,3615,51331,3219,100069,6834
24,039,8510,1033,10465,1225,18975,2258
24,041,15681,1921,18088,1719,33769,3640
24,043,62393,6419,66780,5372,129173,11791
24,045,41662,5754,48196,4245,89858,9999
24,047,21853,2792,24194,2068,46047,4860
24,510,249644,36380,299583,27012,549227,63392
23,001,46709,5390,50154,4136,96863,9526
23,003,29842,4255,31765,3092,61607,7347
23,005,123850,13135,135529,10366,259379,23501
23,007,13230,1633,13653,1736,26883,3369
23,009,22315,4190,24230,3497,46545,7687
23,011,51871,6022,57298,4550,109169,10572
23,013,15898,2827,17774,2158,33672,4985
23,015,14128,2238,15508,1775,29636,4013
23,017,24711,3543,25809,2981,50520,6524
23,019,65459,9179,69243,7781,134702,16960
23,021,7265,1242,7529,985,14794,2227
23,023,15131,1641,16850,1267,31981,2908
23,025,21672,3489,23389,2515,45061,6004
23,027,16656,2339,17567,2185,34223,4524
23,029,13241,2331,14250,1811,27491,4142
23,031,85969,10381,94299,7360,180268,17741
26,001,4712,568,4643,531,9355,1099
26,003,3733,590,3747,429,7480,1019
26,005,50610,5289,51742,4477,102352,9766
26,007,12241,1820,13037,1605,25278,3425
26,009,10140,1370,10359,1232,20499,2602
26,011,6758,977,6890,630,13648,1607
26,013,2832,242,3020,293,5852,535
26,015,26953,2512,27124,2071,54077,4583
26,017,46672,5401,49948,3721,96620,9122
26,019,7415,1202,7759,873,15174,2075
26,021,66019,9480,70814,8026,136833,17506
26,023,17948,2654,18762,2211,36710,4865
26,025,57482,7460,62320,5876,119802,13336
26,027,22876,3208,23121,2612,45997,5820
26,029,11309,1423,12008,1126,23317,2549
26,031,10755,1840,11273,1519,22028,3359
26,033,15235,2328,15554,1781,30789,4109
26,035,12679,2275,13375,2058,26054,4333
26,037,34356,3186,36596,2139,70952,5325
26,039,6315,630,6190,578,12505,1208
26,041,15893,2084,16433,1892,32326,3976
26,043,11386,1309,12033,912,23419,2221
26,045,47705,4843,51387,3728,99092,8571
26,047,14287,1872,15012,1507,29299,3379
26,049,178891,20287,199440,14671,378331,34958
26,051,10845,1845,11109,1476,21954,3321
26,053,6260,943,6147,942,12407,1885
26,055,37680,4728,41452,3904,79132,8632
26,057,16372,1837,17609,1700,33981,3537
26,059,19711,3065,20196,2809,39907,5874
26,061,17670,2056,15133,1373,32803,3429
26,063,14149,1771,14664,1337,28813,3108
26,065,123123,13582,135036,10043,258159,23625
26,067,27175,3133,27785,2216,54960,5349
26,069,10898,1614,11358,1209,22256,2823
26,071,4921,649,5149,506,10070,1155
26,073,29705,4265,32384,3727,62089,7992
26,075,66927,7612,70651,6782,137578,14394
26,077,111892,12752,120882,9318,232774,22070
26,079,7510,1215,7382,1061,14892,2276
26,081,270413,33224,289867,25135,560280,58359
26,083,1022,115,956,97,1978,212
26,085,4793,755,4941,570,9734,1325
26,087,38764,4435,39708,3818,78472,8253
26,089,9505,1155,10196,775,19701,1930
26,091,42704,4735,44449,3837,87153,8572
26,093,85073,6726,86466,5495,171539,12221
26,095,2435,347,2435,217,4870,564
26,097,4638,839,4680,745,9318,1584
26,099,368100,43732,401222,35114,769322,78846
26,101,9995,1585,10661,1055,20656,2640
26,103,28379,4020,30126,2915,58505,6935
26,105,12285,1895,12820,1407,25105,3302
26,107,18956,2724,19265,2128,38221,4852
26,109,10669,1146,10471,1131,21140,2277
26,111,37251,3602,39026,3132,76277,6734
26,113,6595,1016,6522,738,13117,1754
26,115,67649,6066,70833,5009,138482,11075
26,117,26455,3758,27230,3094,53685,6852
26,119,4024,700,4066,499,8090,1199
26,121,72693,8208,79276,6412,151969,14620
26,123,21189,2645,21487,2188,42676,4833
26,125,540991,53142,583675,45780,1124666,98922
26,127,11339,1861,11398,1458,22737,3319
26,129,9179,1263,9466,1044,18645,2307
26,131,2755,457,2664,358,5419,815
26,133,9666,1847,10119,1340,19785,3187
26,135,3544,791,3402,664,6946,1455
26,137,10454,1369,11063,1070,21517,2439
26,139,124049,9990,129902,7876,253951,17866
26,141,5692,745,5811,629,11503,1374
26,143,10354,1533,10736,1218,21090,2751
26,145,83873,8958,92158,8175,176031,17133
26,147,70567,8439,73895,6338,144462,14777
26,149,26216,3753,27574,2924,53790,6677
26,151,17714,2968,18524,2512,36238,5480
26,153,3498,543,3717,421,7215,964
26,155,29932,3966,31666,3101,61598,7067
26,157,23607,3046,24523,2326,48130,5372
26,159,32007,5068,34044,3772,66051,8840
26,161,160510,11975,167436,9812,327946,21787
26,163,726438,121939,823153,95246,1549591,217185
26,165,14036,2235,14703,1532,28739,3767
27,001,7304,628,7277,437,14581,1065
